"id","url","action","priority","owner","status","reason","evidence"
"fiestas-y-festivales-en-cordoba","/baza-znaniy/fiestas-y-festivales-en-cordoba","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"folklor-i-muzyka","/baza-znaniy/folklor-i-muzyka","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"formosa","/baza-znaniy/formosa","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"frutas-de-pepita-en-el-alto-valle-del-rio-negro","/baza-znaniy/frutas-de-pepita-en-el-alto-valle-del-rio-negro","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"futbol","/baza-znaniy/futbol","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"futbol-kak-popast-bez-skama","/baza-znaniy/futbol-kak-popast-bez-skama","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gaiman","/baza-znaniy/gaiman","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"galeses-en-argentina","/baza-znaniy/galeses-en-argentina","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-chaco","/baza-znaniy/gastronomia-de-chaco","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-entre-rios","/baza-znaniy/gastronomia-de-entre-rios","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-jujuy","/baza-znaniy/gastronomia-de-jujuy","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-la-pampa","/baza-znaniy/gastronomia-de-la-pampa","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-misiones","/baza-znaniy/gastronomia-de-misiones","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-de-tierra-del-fuego","/baza-znaniy/gastronomia-de-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-en-cordoba","/baza-znaniy/gastronomia-en-cordoba","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-en-santa-fe","/baza-znaniy/gastronomia-en-santa-fe","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-en-santiago-del-estero","/baza-znaniy/gastronomia-en-santiago-del-estero","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gastronomia-portena","/baza-znaniy/gastronomia-portena","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gde-luchshiy-karnaval-v-argentine","/baza-znaniy/gde-luchshiy-karnaval-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"general-acha","/baza-znaniy/general-acha","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gid-po-dengam","/baza-znaniy/gid-po-dengam","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-po-dokumentam","/baza-znaniy/gid-po-dokumentam","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-po-kulture","/baza-znaniy/gid-po-kulture","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-po-medicine","/baza-znaniy/gid-po-medicine","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"gid-po-transportu","/baza-znaniy/gid-po-transportu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-po-zhilyu","/baza-znaniy/gid-po-zhilyu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-puteshestvennika","/baza-znaniy/gid-puteshestvennika","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gid-relokanta","/baza-znaniy/gid-relokanta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"glaciar-huemul","/baza-znaniy/glaciar-huemul","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"glaciar-ojo-del-albino","/baza-znaniy/glaciar-ojo-del-albino","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"golf-en-mendoza","/baza-znaniy/golf-en-mendoza","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"golf-en-tierra-del-fuego","/baza-znaniy/golf-en-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"gosudarstvennye-prilozheniya","/baza-znaniy/gosudarstvennye-prilozheniya","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"govoryat-li-v-argentine-po-anglijski","/baza-znaniy/govoryat-li-v-argentine-po-anglijski","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"grazhdanstvo","/baza-znaniy/grazhdanstvo","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"gualeguaychu","/baza-znaniy/gualeguaychu","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"herradura","/baza-znaniy/herradura","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"hornocal","/baza-znaniy/hornocal","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"humahuaca","/baza-znaniy/humahuaca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ibera","/baza-znaniy/ibera","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"ibera-rassvet-i-tihie-portaly","/baza-znaniy/ibera-rassvet-i-tihie-portaly","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"iglesia-nuestra-senora-del-rosario-y-san-francisco","/baza-znaniy/iglesia-nuestra-senora-del-rosario-y-san-francisco","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"iguasu","/baza-znaniy/iguasu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"iguasu-foto-sekrety","/baza-znaniy/iguasu-foto-sekrety","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"iguasu-ritm-bez-tolp-i-sveta","/baza-znaniy/iguasu-ritm-bez-tolp-i-sveta","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"inflyatsiya-i-ekonomika","/baza-znaniy/inflyatsiya-i-ekonomika","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"intendente-alvear","/baza-znaniy/intendente-alvear","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"interesnye-fakty","/baza-znaniy/interesnye-fakty","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"iruya","/baza-znaniy/iruya","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ischigualasto","/baza-znaniy/ischigualasto","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"isla-del-cerrito","/baza-znaniy/isla-del-cerrito","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"isla-medialuna-antartida","/baza-znaniy/isla-medialuna-antartida","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ispanskij-dlya-puteshestvennika","/baza-znaniy/ispanskij-dlya-puteshestvennika","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"istoriya-argentiny","/baza-znaniy/istoriya-argentiny","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"istoriya-zheleznyh-dorog","/baza-znaniy/istoriya-zheleznyh-dorog","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ituzaingo","/baza-znaniy/ituzaingo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"iz-esejsy-v-ba","/baza-znaniy/iz-esejsy-v-ba","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"jaaukanigas","/baza-znaniy/jaaukanigas","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"jachal","/baza-znaniy/jachal","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"jaramillo","/baza-znaniy/jaramillo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"juan-jose-castelli","/baza-znaniy/juan-jose-castelli","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"jujuy-en-bicicleta","/baza-znaniy/jujuy-en-bicicleta","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"junin-de-los-andes","/baza-znaniy/junin-de-los-andes","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kachi","/baza-znaniy/kachi","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kak-dobratsya-iz-rossii","/baza-znaniy/kak-dobratsya-iz-rossii","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kak-kupit-aviabilety-deshevle","/baza-znaniy/kak-kupit-aviabilety-deshevle","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kak-menyat-valyutu","/baza-znaniy/kak-menyat-valyutu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kak-oplatit-tur-i-zhilyo-zaranee","/baza-znaniy/kak-oplatit-tur-i-zhilyo-zaranee","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"kak-perevezti-kota-ili-sobaku","/baza-znaniy/kak-perevezti-kota-ili-sobaku","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kak-platit-esli-karta-rf-ne-rabotaet","/baza-znaniy/kak-platit-esli-karta-rf-ne-rabotaet","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"kak-poluchit-grazhdanstvo-za-2-goda","/baza-znaniy/kak-poluchit-grazhdanstvo-za-2-goda","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kak-poluchit-prava-v-argentine","/baza-znaniy/kak-poluchit-prava-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kak-snyat-kvartiru-bez-garanta","/baza-znaniy/kak-snyat-kvartiru-bez-garanta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kakie-dokumenty-vezti-s-soboj","/baza-znaniy/kakie-dokumenty-vezti-s-soboj","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kakie-privivki-nuzhny-dlya-argentiny","/baza-znaniy/kakie-privivki-nuzhny-dlya-argentiny","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kakie-rajony-ba-izbegat","/baza-znaniy/kakie-rajony-ba-izbegat","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"kakie-rozetki-v-argentine","/baza-znaniy/kakie-rozetki-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kakoj-dohod-nuzhen-dlya-rantye","/baza-znaniy/kakoj-dohod-nuzhen-dlya-rantye","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"kakoj-mesyats-kuda-ehat","/baza-znaniy/kakoj-mesyats-kuda-ehat","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kakoj-otrub-steika-zakazat","/baza-znaniy/kakoj-otrub-steika-zakazat","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kaminito-la-boka","/baza-znaniy/kaminito-la-boka","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kanal-bigl-i-poezd-na-kray-sveta","/baza-znaniy/kanal-bigl-i-poezd-na-kray-sveta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kayak-en-bariloche","/baza-znaniy/kayak-en-bariloche","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kayak-en-el-parana","/baza-znaniy/kayak-en-el-parana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kemping-i-palatki","/baza-znaniy/kemping-i-palatki","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kladbische-recoleta","/baza-znaniy/kladbische-recoleta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"klimat-po-regionam","/baza-znaniy/klimat-po-regionam","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kogda-luchshe-ehat-v-argentinu","/baza-znaniy/kogda-luchshe-ehat-v-argentinu","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"kogda-smotret-kitov-v-argentine","/baza-znaniy/kogda-smotret-kitov-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kogda-uchebnyj-god-v-argentine","/baza-znaniy/kogda-uchebnyj-god-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kordova","/baza-znaniy/kordova","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"korrientes","/baza-znaniy/korrientes","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kovorkingi-i-rabota-nomada","/baza-znaniy/kovorkingi-i-rabota-nomada","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"kuhnya","/baza-znaniy/kuhnya","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"la-aripuca","/baza-znaniy/la-aripuca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"la-cumbrecita","/baza-znaniy/la-cumbrecita","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"la-mitica-ruta-40","/baza-znaniy/la-mitica-ruta-40","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"la-plata","/baza-znaniy/la-plata","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"la-rioja","/baza-znaniy/la-rioja","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"la-rioja-off-road","/baza-znaniy/la-rioja-off-road","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"la-ruta-del-chocolate","/baza-znaniy/la-ruta-del-chocolate","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"la-ruta-del-pehuen","/baza-znaniy/la-ruta-del-pehuen","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"laberinto-patagonia","/baza-znaniy/laberinto-patagonia","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lago-del-desierto","/baza-znaniy/lago-del-desierto","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lago-mascardi","/baza-znaniy/lago-mascardi","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lago-posadas","/baza-znaniy/lago-posadas","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lagos-de-tierra-del-fuego","/baza-znaniy/lagos-de-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"laguna-de-mar-chiquita","/baza-znaniy/laguna-de-mar-chiquita","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"laguna-esmeralda","/baza-znaniy/laguna-esmeralda","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"laguna-melincue","/baza-znaniy/laguna-melincue","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lanin","/baza-znaniy/lanin","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"lanin-sever-araukarii-i-termy","/baza-znaniy/lanin-sever-araukarii-i-termy","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"las-lenas","/baza-znaniy/las-lenas","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"legado-jesuita-en-cordoba","/baza-znaniy/legado-jesuita-en-cordoba","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lgbt-travel","/baza-znaniy/lgbt-travel","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"lihue-calel","/baza-znaniy/lihue-calel","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"litoral","/baza-znaniy/litoral","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"los-alerces","/baza-znaniy/los-alerces","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"los-antiguos","/baza-znaniy/los-antiguos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"los-cardones","/baza-znaniy/los-cardones","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"los-gigantes","/baza-znaniy/los-gigantes","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"los-glasiares","/baza-znaniy/los-glasiares","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"los-glasiares-ritm-dvuh-baz","/baza-znaniy/los-glasiares-ritm-dvuh-baz","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"los-valles-calchaquies","/baza-znaniy/los-valles-calchaquies","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lujan","/baza-znaniy/lujan","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"lyubimoe-asado-mesto","/baza-znaniy/lyubimoe-asado-mesto","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"lyubimoe-mesto-ne-iz-putevoditelej","/baza-znaniy/lyubimoe-mesto-ne-iz-putevoditelej","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"maimara","/baza-znaniy/maimara","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"malargue","/baza-znaniy/malargue","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mar-de-las-pampas","/baza-znaniy/mar-de-las-pampas","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mar-del-plata","/baza-znaniy/mar-del-plata","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"marshrut-vyhodnogo-dnya-ivana","/baza-znaniy/marshrut-vyhodnogo-dnya-ivana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mate","/baza-znaniy/mate","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mate-en-la-laguna-capri","/baza-znaniy/mate-en-la-laguna-capri","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mate-etiket-spasibo-lovushka","/baza-znaniy/mate-etiket-spasibo-lovushka","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"medicina-i-strahovka","/baza-znaniy/medicina-i-strahovka","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"mendoza","/baza-znaniy/mendoza","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mendoza-best-of-wine-tourism","/baza-znaniy/mendoza-best-of-wine-tourism","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mendoza-odna-zona-v-den","/baza-znaniy/mendoza-odna-zona-v-den","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mentalitet-i-etiket","/baza-znaniy/mentalitet-i-etiket","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mercedes-corrientes","/baza-znaniy/mercedes-corrientes","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"merlo","/baza-znaniy/merlo","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mezhgorodnie-avtobusy","/baza-znaniy/mezhgorodnie-avtobusy","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mify-ob-argentine","/baza-znaniy/mify-ob-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"minitrekking-sobre-el-glaciar-perito-moreno","/baza-znaniy/minitrekking-sobre-el-glaciar-perito-moreno","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"miraflores","/baza-znaniy/miraflores","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"molino-forclaz","/baza-znaniy/molino-forclaz","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"montanismo-en-jujuy","/baza-znaniy/montanismo-en-jujuy","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"monte-olivia-y-glaciar-de-agostini","/baza-znaniy/monte-olivia-y-glaciar-de-agostini","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"monumento-natural-laguna-de-los-pozuelos","/baza-znaniy/monumento-natural-laguna-de-los-pozuelos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"motochorros-telefon-na-ulitse","/baza-znaniy/motochorros-telefon-na-ulitse","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mountain-bike-en-piedra-del-aguila","/baza-znaniy/mountain-bike-en-piedra-del-aguila","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"mozhno-li-delat-vizaran","/baza-znaniy/mozhno-li-delat-vizaran","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-doehat-do-ushuaji-na-mashine","/baza-znaniy/mozhno-li-doehat-do-ushuaji-na-mashine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-ezdit-po-inostrannym-pravam","/baza-znaniy/mozhno-li-ezdit-po-inostrannym-pravam","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-otkryt-schet-nerezidentu","/baza-znaniy/mozhno-li-otkryt-schet-nerezidentu","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"mozhno-li-pit-vodu-iz-krana","/baza-znaniy/mozhno-li-pit-vodu-iz-krana","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-rabotat-na-mestnuyu-kompaniyu","/baza-znaniy/mozhno-li-rabotat-na-mestnuyu-kompaniyu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-snimat-dronom","/baza-znaniy/mozhno-li-snimat-dronom","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-uchitsya-v-universitete-besplatno","/baza-znaniy/mozhno-li-uchitsya-v-universitete-besplatno","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-uvidet-lednik-bez-trekkinga","/baza-znaniy/mozhno-li-uvidet-lednik-bez-trekkinga","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"mozhno-li-vodit-po-rossijskim-pravam","/baza-znaniy/mozhno-li-vodit-po-rossijskim-pravam","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"museo-arqueologico-los-menhires","/baza-znaniy/museo-arqueologico-los-menhires","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"museo-de-arqueologia-de-alta-montana","/baza-znaniy/museo-de-arqueologia-de-alta-montana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"museos-de-buenos-aires","/baza-znaniy/museos-de-buenos-aires","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"museos-de-salta","/baza-znaniy/museos-de-salta","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"nablyudenie-pro-dengi-i-banki","/baza-znaniy/nablyudenie-pro-dengi-i-banki","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"nalogi-i-monotributo","/baza-znaniy/nalogi-i-monotributo","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"narodnye-svyatye","/baza-znaniy/narodnye-svyatye","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"nauel-uapi","/baza-znaniy/nauel-uapi","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nauka-i-tehnologii","/baza-znaniy/nauka-i-tehnologii","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"navegacion-en-los-rios-limay-y-neuquen","/baza-znaniy/navegacion-en-los-rios-limay-y-neuquen","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"navegacion-en-tierra-del-fuego","/baza-znaniy/navegacion-en-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"navegacion-entre-glaciares","/baza-znaniy/navegacion-entre-glaciares","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"navegacion-por-el-lago-argentino","/baza-znaniy/navegacion-por-el-lago-argentino","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"necochea","/baza-znaniy/necochea","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"neuken","/baza-znaniy/neuken","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nevado-de-chani","/baza-znaniy/nevado-de-chani","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"newells-old-boys","/baza-znaniy/newells-old-boys","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"noa","/baza-znaniy/noa","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"noa-kolco","/baza-znaniy/noa-kolco","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nueva-cordoba","/baza-znaniy/nueva-cordoba","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"nuzhen-li-4x4-ruta-40","/baza-znaniy/nuzhen-li-4x4-ruta-40","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"nuzhen-li-permit-na-akonkagua","/baza-znaniy/nuzhen-li-permit-na-akonkagua","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
