id,type,url,title,inbound_internal_links,outgoing_internal_links,hub_path,hub_coverage,sitemap_expected,orphan_status,orphan_reasons,source_path,evidence
place:neuquen,place,/places/neuquen,Неукен,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:parana,place,/places/parana,Парана,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:parque-nacional-chaco,place,/places/parque-nacional-chaco,Национальный парк Чако,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:parque-nacional-el-palmar,place,/places/parque-nacional-el-palmar,Национальный парк Эль-Пальмар,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:parque-nacional-rio-pilcomayo,place,/places/parque-nacional-rio-pilcomayo,Национальный парк Рио-Пилькомайо,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:patagonia-park,place,/places/patagonia-park,Национальный парк Патагония,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:pinamar,place,/places/pinamar,Пинамар,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:posadas,place,/places/posadas,Посадас,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:puente-del-inca,place,/places/puente-del-inca,Пуэнте-дель-Инка,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:puerto-deseado,place,/places/puerto-deseado,Пуэрто-Десеадо,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:punta-tombo,place,/places/punta-tombo,Пунта-Томбо,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:quebrada-de-las-conchas,place,/places/quebrada-de-las-conchas,Ущелье Лас-Кончас,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:rio-gallegos,place,/places/rio-gallegos,Рио-Гальегос,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:rosario,place,/places/rosario,Росарио,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:ruinas-de-quilmes,place,/places/ruinas-de-quilmes,Руины Кильмес,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:saltos-del-mocona,place,/places/saltos-del-mocona,Сальтос-дель-Моконá,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-antonio-de-areco,place,/places/san-antonio-de-areco,Сан-Антонио-де-Ареко,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-ignacio-mini,place,/places/san-ignacio-mini,Сан-Игнасио-Мини,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-juan,place,/places/san-juan,Сан-Хуан,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-luis,place,/places/san-luis,Сан-Луис,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-rafael,place,/places/san-rafael,Сан-Рафаэль,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:san-salvador-de-jujuy,place,/places/san-salvador-de-jujuy,Сан-Сальвадор-де-Жужуй,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:santa-fe,place,/places/santa-fe,Санта-Фе,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:santa-rosa,place,/places/santa-rosa,Санта-Роса,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:santiago-del-estero,place,/places/santiago-del-estero,Сантьяго-дель-Эстеро,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:sierra-de-la-ventana,place,/places/sierra-de-la-ventana,Сьерра-де-ла-Вентана,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:sierra-de-las-quijadas,place,/places/sierra-de-las-quijadas,Национальный парк Сьерра-де-лас-Кихадас,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:susques,place,/places/susques,Сускес,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:tafi-del-valle,place,/places/tafi-del-valle,Тафи-дель-Валье,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:tandil,place,/places/tandil,Тандиль,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:termas-de-rio-hondo,place,/places/termas-de-rio-hondo,Термас-де-Рио-Ондо,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:trelew,place,/places/trelew,Трелью,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:tucuman,place,/places/tucuman,Сан-Мигель-де-Тукуман,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:villa-gesell,place,/places/villa-gesell,Вилья-Хесель,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
place:villavicencio,place,/places/villavicencio,Вильявисенсио,0,0,/places,yes,yes,needs_review,no_explicit_inbound_link|no_related_or_outgoing_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:gde-luchshiy-karnaval-v-argentine,faq,/baza-znaniy/gde-luchshiy-karnaval-v-argentine,Где лучший карнавал в Аргентине?,0,2,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/gde-luchshiy-karnaval-v-argentine.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:gid-po-kulture,guide,/baza-znaniy/gid-po-kulture,Культура и жизнь Аргентины: полный тематический гид,0,5,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/kultura/gid-po-kulture.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:gid-po-transportu,transport,/baza-znaniy/gid-po-transportu,Транспорт в Аргентине: полный тематический гид,0,13,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/transport/gid-po-transportu.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:kak-kupit-aviabilety-deshevle,faq,/baza-znaniy/kak-kupit-aviabilety-deshevle,Как купить внутренние авиабилеты по Аргентине дешевле?,0,2,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/kak-kupit-aviabilety-deshevle.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:kakie-rajony-ba-izbegat,faq,/baza-znaniy/kakie-rajony-ba-izbegat,Какие районы Буэнос-Айреса стоит избегать?,0,2,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/kakie-rajony-ba-izbegat.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:kakie-rozetki-v-argentine,faq,/baza-znaniy/kakie-rozetki-v-argentine,"Какие розетки и напряжение в Аргентине, нужен ли адаптер?",0,3,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/kakie-rozetki-v-argentine.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:nuzhen-li-4x4-ruta-40,faq,/baza-znaniy/nuzhen-li-4x4-ruta-40,Нужен ли полноприводный автомобиль для Дороги семи озёр и Руты 40?,0,2,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/nuzhen-li-4x4-ruta-40.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:nuzhno-li-ostavlyat-chaevye,faq,/baza-znaniy/nuzhno-li-ostavlyat-chaevye,Нужно ли оставлять чаевые в Аргентине и сколько?,0,4,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/nuzhno-li-ostavlyat-chaevye.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
kb:vo-skolko-uzhinayut-v-argentine,faq,/baza-znaniy/vo-skolko-uzhinayut-v-argentine,Во сколько в Аргентине обедают и ужинают?,0,3,/baza-znaniy,yes,yes,needs_review,no_explicit_inbound_link,content/knowledge-base/faq/vo-skolko-uzhinayut-v-argentine.md,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:banado-la-estrella,blog,/blog/banado-la-estrella,Баньядо-ла-Эстрелья: призрачные болота Формосы (гид 2026),0,3,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:buenos-aires-бюджет,blog,/blog/buenos-aires-бюджет,Буэнос-Айрес: сколько стоит поездка и как сэкономить,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:buenos-aires-с-гидом,blog,/blog/buenos-aires-с-гидом,"Буэнос-Айрес: когда нужен гид, а когда можно самому",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:buenos-aires-советы-новичкам,blog,/blog/buenos-aires-советы-новичкам,Буэнос-Айрес: полный гид для новичков — с чего начать,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:ischigualasto-valle-de-la-luna,blog,/blog/ischigualasto-valle-de-la-luna,Исчигуаласто (Долина Луны): полный гид по парку (2026),0,3,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:money-90-дней,blog,/blog/money-90-дней,Финансы при поездке до 90 дней: как планировать расходы,0,3,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:money-бюджет,blog,/blog/money-бюджет,Деньги в Аргентине: сколько стоит поездка и как сэкономить,0,3,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:natsionalnyy-park-patagonia,blog,/blog/natsionalnyy-park-patagonia,Национальный парк Патагония: дикие плато и степь Санта-Круса (гид 2026),0,3,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:northwest-самостоятельно,blog,/blog/northwest-самостоятельно,Северо-запад Аргентины самостоятельно: пошаговый план,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:northwest-сезон-дождей,blog,/blog/northwest-сезон-дождей,Северо-запад Аргентины: Сезон дождей — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-camping,blog,/blog/patagonia-camping,Патагония: Кемпинг — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-mini-trekking,blog,/blog/patagonia-mini-trekking,Патагония: Мини-треккинг на Perito Moreno — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-бюджет,blog,/blog/patagonia-бюджет,Патагония: сколько стоит поездка и как сэкономить,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-весной,blog,/blog/patagonia-весной,"Патагония весной: погода, одежда и что успеть",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-ветер,blog,/blog/patagonia-ветер,Патагония: Ветреная погода — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-за-10-дней,blog,/blog/patagonia-за-10-дней,Патагония за 10 дней: готовый маршрут по дням,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-за-14-дней,blog,/blog/patagonia-за-14-дней,Патагония за 14 дней: готовый маршрут по дням,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-за-3-дня,blog,/blog/patagonia-за-3-дня,Патагония за 3 дня: готовый маршрут по дням,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-за-5-дней,blog,/blog/patagonia-за-5-дней,Патагония за 5 дней: готовый маршрут по дням,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-за-7-дней,blog,/blog/patagonia-за-7-дней,Патагония за 7 дней: готовый маршрут по дням,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-зимой,blog,/blog/patagonia-зимой,"Патагония зимой: погода, одежда и что успеть",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-летом,blog,/blog/patagonia-летом,"Патагония летом: погода, одежда и что успеть",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-осенью,blog,/blog/patagonia-осенью,"Патагония осенью: погода, одежда и что успеть",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-ошибки,blog,/blog/patagonia-ошибки,Патагония: 10 типичных ошибок туристов,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-с-гидом,blog,/blog/patagonia-с-гидом,"Патагония: когда нужен гид, а когда можно самому",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-с-ребёнком,blog,/blog/patagonia-с-ребёнком,"Патагония с ребёнком: маршрут, жильё и безопасность",0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-с-чем-совмещать,blog,/blog/patagonia-с-чем-совмещать,Патагония: С чем совмещать маршрут — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-самостоятельно,blog,/blog/patagonia-самостоятельно,Патагония самостоятельно: пошаговый план,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-советы-новичкам,blog,/blog/patagonia-советы-новичкам,Патагония: полный гид для новичков — с чего начать,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-фото,blog,/blog/patagonia-фото,Патагония: Фотосъёмка — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-холод,blog,/blog/patagonia-холод,Патагония: Холод и одежда — практический гид,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:patagonia-чек-лист,blog,/blog/patagonia-чек-лист,Патагония: чек-лист перед поездкой,0,6,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
blog:uco-valley-vino-i-gory,blog,/blog/uco-valley-vino-i-gory,"Долина Уко: вино, Аконкагуа и дегустации",0,5,/blog,yes,yes,needs_review,no_explicit_inbound_link,src/data/blog.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:best-for-photographers,collection,/collections/best-for-photographers,Лучшие места для фотографов,0,6,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:best-glaciers,collection,/collections/best-glaciers,Лучшие ледники Аргентины,0,3,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:lake-district,collection,/collections/lake-district,Озёрный край и Дорога семи озёр,0,4,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:patagonia-highlights,collection,/collections/patagonia-highlights,Жемчужины Патагонии,0,7,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:unesco-heritage,collection,/collections/unesco-heritage,Объекты UNESCO,0,8,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
collection:wildlife-argentina,collection,/collections/wildlife-argentina,Дикая природа,0,4,/collections,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
guide-topic:istoriya,guide_topic,/guide/istoriya,История,0,4,/guide,yes,yes,needs_review,no_explicit_inbound_link,src/data/guide-topics.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
guide-topic:shopping,guide_topic,/guide/shopping,Шопинг,0,4,/guide,yes,yes,needs_review,no_explicit_inbound_link,src/data/guide-topics.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
guide-topic:yazyk,guide_topic,/guide/yazyk,Язык,0,4,/guide,yes,yes,needs_review,no_explicit_inbound_link,src/data/guide-topics.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
itinerary:buenos-aires-iguazu-5-days,itinerary,/itineraries/buenos-aires-iguazu-5-days,Буэнос-Айрес + Игуасу за 5 дней,0,2,/itineraries,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
itinerary:northwest-7-days,itinerary,/itineraries/northwest-7-days,Северо-запад за 7 дней,0,5,/itineraries,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
itinerary:patagonia-classic-10-days,itinerary,/itineraries/patagonia-classic-10-days,Классическая Патагония за 10 дней,0,6,/itineraries,yes,yes,needs_review,no_explicit_inbound_link,src/data/places-seed.ts,Статические ссылки и структурированные related-поля; runtime/CMS ссылки не сканировались.
